"","date","OBS_VALUE","TITLE_FR","DEMOGRAPHIE2"
"490",2005-08-01,526796,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"491",2005-08-01,774657,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"492",2005-07-01,527017,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"493",2005-07-01,773433,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"494",2005-06-01,527212,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"495",2005-06-01,775652,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"496",2005-05-01,525521,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"497",2005-05-01,775328,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"498",2005-04-01,524425,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"499",2005-04-01,771603,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"500",2005-03-01,522524,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"501",2005-03-01,770282,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"502",2005-02-01,514116,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"503",2005-02-01,767365,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"504",2005-01-01,507238,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"505",2005-01-01,767764,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"506",2004-12-01,509429,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"507",2004-12-01,767816,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"508",2004-11-01,513631,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"509",2004-11-01,766214,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"510",2004-10-01,516055,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"511",2004-10-01,763190,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"512",2004-09-01,517181,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"513",2004-09-01,761367,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"514",2004-08-01,518958,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"515",2004-08-01,759695,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"516",2004-07-01,536417,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"517",2004-07-01,757874,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"518",2004-06-01,540202,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"519",2004-06-01,756706,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"520",2004-05-01,543785,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"521",2004-05-01,755547,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"522",2004-04-01,545376,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"523",2004-04-01,759793,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"524",2004-03-01,548391,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"525",2004-03-01,761347,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"526",2004-02-01,550575,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"527",2004-02-01,762713,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"528",2004-01-01,551796,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"529",2004-01-01,761548,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"530",2003-12-01,552339,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"531",2003-12-01,761464,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"532",2003-11-01,549184,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"533",2003-11-01,761330,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"534",2003-10-01,548396,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"535",2003-10-01,760836,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"536",2003-09-01,548853,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"537",2003-09-01,762371,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"538",2003-08-01,548038,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"539",2003-08-01,762973,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"540",2003-07-01,531949,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"541",2003-07-01,764683,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"542",2003-06-01,530508,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"543",2003-06-01,765026,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"544",2003-05-01,530036,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"545",2003-05-01,765063,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"546",2003-04-01,530081,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"547",2003-04-01,763747,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"548",2003-03-01,529611,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"549",2003-03-01,762802,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"550",2003-02-01,529219,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"551",2003-02-01,762542,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"552",2003-01-01,530401,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"553",2003-01-01,761701,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"554",2002-12-01,535144,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"555",2002-12-01,761630,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"556",2002-11-01,536732,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"557",2002-11-01,760375,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"558",2002-10-01,538149,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"559",2002-10-01,762124,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"560",2002-09-01,537038,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"561",2002-09-01,762245,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"562",2002-08-01,537689,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"563",2002-08-01,761494,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"564",2002-07-01,539746,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"565",2002-07-01,761769,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"566",2002-06-01,540657,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"567",2002-06-01,762351,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"568",2002-05-01,540371,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"569",2002-05-01,763346,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"570",2002-04-01,541610,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"571",2002-04-01,766636,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"572",2002-03-01,541195,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"573",2002-03-01,767868,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"574",2002-02-01,540543,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"575",2002-02-01,769739,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"576",2002-01-01,537207,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"577",2002-01-01,769979,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"578",2001-12-01,531073,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"579",2001-12-01,770945,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"580",2001-11-01,527891,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"581",2001-11-01,773064,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"582",2001-10-01,526291,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"583",2001-10-01,773166,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"584",2001-09-01,526576,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"585",2001-09-01,772121,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"586",2001-08-01,525018,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"587",2001-08-01,772966,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"588",2001-07-01,523678,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"589",2001-07-01,773734,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"590",2001-06-01,521959,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"591",2001-06-01,773100,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"592",2001-05-01,520681,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"593",2001-05-01,773864,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"594",2001-04-01,518191,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"595",2001-04-01,773515,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"596",2001-03-01,517255,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"597",2001-03-01,773027,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"598",2001-02-01,516220,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"599",2001-02-01,773380,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"600",2001-01-01,521454,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"601",2001-01-01,776073,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"602",2000-12-01,530864,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"603",2000-12-01,774782,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"604",2000-11-01,535743,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"605",2000-11-01,772716,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"606",2000-10-01,536068,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"607",2000-10-01,768771,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"608",2000-09-01,536302,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"609",2000-09-01,765938,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"610",2000-08-01,536641,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"611",2000-08-01,765469,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"612",2000-07-01,536475,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"613",2000-07-01,762583,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"614",2000-06-01,536763,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"615",2000-06-01,761804,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"616",2000-05-01,536318,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"617",2000-05-01,760520,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"618",2000-04-01,537260,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"619",2000-04-01,757096,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"620",2000-03-01,537941,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"621",2000-03-01,755806,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"622",2000-02-01,542892,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"623",2000-02-01,753217,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"624",2000-01-01,545164,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"625",2000-01-01,748513,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"626",1999-12-01,537661,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"627",1999-12-01,744791,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"628",1999-11-01,534526,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"629",1999-11-01,743451,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"630",1999-10-01,534146,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"631",1999-10-01,743674,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"632",1999-09-01,533341,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"633",1999-09-01,743023,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"634",1999-08-01,533603,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"635",1999-08-01,742924,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"636",1999-07-01,533910,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"637",1999-07-01,742353,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"638",1999-06-01,533479,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"639",1999-06-01,740917,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"640",1999-05-01,534312,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"641",1999-05-01,739003,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"642",1999-04-01,535609,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"643",1999-04-01,736819,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"644",1999-03-01,540405,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"645",1999-03-01,737857,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"646",1999-02-01,542076,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"647",1999-02-01,737413,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"648",1999-01-01,538080,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"649",1999-01-01,736976,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"650",1998-12-01,534005,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"651",1998-12-01,738080,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"652",1998-11-01,532412,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"653",1998-11-01,738043,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"654",1998-10-01,532584,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"655",1998-10-01,737011,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"656",1998-09-01,532004,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"657",1998-09-01,735833,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"658",1998-08-01,531382,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"659",1998-08-01,731445,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"660",1998-07-01,532582,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"661",1998-07-01,728505,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"662",1998-06-01,533319,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"663",1998-06-01,727974,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"664",1998-05-01,531688,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"665",1998-05-01,728848,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"666",1998-04-01,530371,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"667",1998-04-01,730136,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"668",1998-03-01,526190,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"669",1998-03-01,729645,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"670",1998-02-01,519688,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"671",1998-02-01,727370,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"672",1998-01-01,518453,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"673",1998-01-01,727503,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"674",1997-12-01,530319,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"675",1997-12-01,726768,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"676",1997-11-01,536122,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"677",1997-11-01,726815,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"678",1997-10-01,536359,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"679",1997-10-01,728301,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"680",1997-09-01,536818,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"681",1997-09-01,729736,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"682",1997-08-01,538104,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"683",1997-08-01,731162,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"684",1997-07-01,535500,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"685",1997-07-01,731905,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"686",1997-06-01,535785,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"687",1997-06-01,732843,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"688",1997-05-01,537697,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"689",1997-05-01,734046,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"690",1997-04-01,538689,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"691",1997-04-01,734274,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"692",1997-03-01,539568,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"693",1997-03-01,732048,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"694",1997-02-01,541845,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"695",1997-02-01,733441,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"696",1997-01-01,543661,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"697",1997-01-01,734992,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"698",1996-12-01,535775,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"699",1996-12-01,734338,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"700",1996-11-01,534677,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"701",1996-11-01,734042,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"702",1996-10-01,534686,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"703",1996-10-01,733794,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"704",1996-09-01,535423,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"705",1996-09-01,735089,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"706",1996-08-01,535616,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"707",1996-08-01,735960,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"708",1996-07-01,537779,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"709",1996-07-01,737310,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"710",1996-06-01,539208,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"711",1996-06-01,736938,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"712",1996-05-01,539713,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"713",1996-05-01,737336,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"714",1996-04-01,540042,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"715",1996-04-01,736165,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"716",1996-03-01,540879,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"717",1996-03-01,734186,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"718",1996-02-01,539838,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"719",1996-02-01,733806,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"720",1996-01-01,534171,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"721",1996-01-01,730588,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"722",1995-12-01,531618,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"723",1995-12-01,729609,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"724",1995-11-01,526532,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"725",1995-11-01,729071,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"726",1995-10-01,525019,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"727",1995-10-01,727930,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"728",1995-09-01,525060,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"729",1995-09-01,724548,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"730",1995-08-01,525237,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"731",1995-08-01,720790,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"732",1995-07-01,524981,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"733",1995-07-01,717920,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"734",1995-06-01,525102,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"735",1995-06-01,716010,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"736",1995-05-01,523933,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"737",1995-05-01,713744,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"738",1995-04-01,521809,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"739",1995-04-01,714484,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"740",1995-03-01,519243,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"741",1995-03-01,715449,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"742",1995-02-01,517145,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"743",1995-02-01,713810,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"744",1995-01-01,518821,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"745",1995-01-01,713237,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"746",1994-12-01,519965,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"747",1994-12-01,710993,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"748",1994-11-01,527455,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"749",1994-11-01,709412,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"750",1994-10-01,529639,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"751",1994-10-01,707224,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"752",1994-09-01,530074,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"753",1994-09-01,705920,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"754",1994-08-01,529595,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"755",1994-08-01,707827,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"756",1994-07-01,528760,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"757",1994-07-01,708922,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"758",1994-06-01,525883,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"759",1994-06-01,709885,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"760",1994-05-01,525988,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"761",1994-05-01,710568,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"762",1994-04-01,526478,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"763",1994-04-01,707905,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"764",1994-03-01,527060,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"765",1994-03-01,708317,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"766",1994-02-01,532392,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"767",1994-02-01,708886,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"768",1994-01-01,532964,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"769",1994-01-01,709437,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"770",1993-12-01,532263,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"771",1993-12-01,711610,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"772",1993-11-01,524318,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"773",1993-11-01,713632,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"774",1993-10-01,522630,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"775",1993-10-01,715347,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"776",1993-09-01,522509,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"777",1993-09-01,717938,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"778",1993-08-01,521877,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"779",1993-08-01,719924,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"780",1993-07-01,522312,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"781",1993-07-01,721388,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"782",1993-06-01,523202,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"783",1993-06-01,723401,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"784",1993-05-01,522097,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"785",1993-05-01,724047,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"786",1993-04-01,521911,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"787",1993-04-01,728513,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"788",1993-03-01,520624,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"789",1993-03-01,731309,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"790",1993-02-01,515811,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
"791",1993-02-01,734837,"Démographie - Nombre de naissances vivantes par mois - France métropolitaine","Naissances"
"792",1993-01-01,518514,"Démographie - Nombre de décès par mois - France métropolitaine","Décès"
