"","date","OBS_VALUE","TITLE_FR","DEMOGRAPHIE2"
"89",2021-10-01,673972,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"90",2021-10-01,731790,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"91",2021-09-01,678112,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"92",2021-09-01,728715,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"93",2021-08-01,677421,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"94",2021-08-01,726458,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"95",2021-07-01,675089,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"96",2021-07-01,724220,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"97",2021-06-01,673555,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"98",2021-06-01,723996,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"99",2021-05-01,673629,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"100",2021-05-01,724858,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"101",2021-04-01,670165,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"102",2021-04-01,725868,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"103",2021-03-01,679726,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"104",2021-03-01,723211,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"105",2021-02-01,684194,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"106",2021-02-01,722603,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"107",2021-01-01,678345,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"108",2021-01-01,726990,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"109",2020-12-01,668922,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"110",2020-12-01,735196,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"111",2020-11-01,659585,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"112",2020-11-01,739778,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"113",2020-10-01,645253,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"114",2020-10-01,742447,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"115",2020-09-01,637466,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"116",2020-09-01,744234,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"117",2020-08-01,634270,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"118",2020-08-01,746085,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"119",2020-07-01,632009,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"120",2020-07-01,748799,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"121",2020-06-01,632917,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"122",2020-06-01,750851,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"123",2020-05-01,633090,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"124",2020-05-01,752070,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"125",2020-04-01,633050,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"126",2020-04-01,753503,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
"127",2020-03-01,615262,"Démographie - Nombre de décès - France (inclus Mayotte à partir de 2014)","Décès"
"128",2020-03-01,754937,"Démographie - Nombre de naissances vivantes - France (inclus Mayotte à partir de 2014)","Naissances"
